Start Time,Duration,Title,Device Type,Country,Show Title,Genre,Media Type
2023-03-08 20:35:00-05:00,0 days 00:40:23,The Originals: Season 3: Beautiful Mistake (Episode 6),Roku Midland Smart TV,US (United States),The Originals,Drama,Series
2023-03-08 19:53:00-05:00,0 days 00:41:11,The Originals: Season 3: The Axeman's Letter (Episode 5),Roku Midland Smart TV,US (United States),The Originals,Drama,Series
2023-03-08 19:12:00-05:00,0 days 00:40:56,The Originals: Season 3: A Walk on the Wild Side (Episode 4),Roku Midland Smart TV,US (United States),The Originals,Drama,Series
2023-03-08 18:31:00-05:00,0 days 00:40:42,The Originals: Season 3: I'll See You in Hell or New Orleans (Episode 3),Roku Midland Smart TV,US (United States),The Originals,Drama,Series
2023-03-08 17:37:00-05:00,0 days 00:40:56,The Originals: Season 3: You Hung the Moon (Episode 2),Roku Midland Smart TV,US (United States),The Originals,Drama,Series
2023-03-08 16:31:00-05:00,0 days 00:41:57,The Originals: Season 3: For the Next Millennium (Episode 1),Roku Midland Smart TV,US (United States),The Originals,Drama,Series
2023-03-08 15:50:00-05:00,0 days 00:41:02,The Originals: Season 2: Ashes to Ashes (Episode 22),Roku Midland Smart TV,US (United States),The Originals,Drama,Series
2023-03-08 15:09:00-05:00,0 days 00:40:54,The Originals: Season 2: Fire with Fire (Episode 21),Roku Midland Smart TV,US (United States),The Originals,Drama,Series
2023-03-08 14:27:00-05:00,0 days 00:41:17,The Originals: Season 2: City Beneath the Sea (Episode 20),Roku Midland Smart TV,US (United States),The Originals,Drama,Series
2023-03-08 13:39:00-05:00,0 days 00:38:21,The Originals: Season 2: When the Levee Breaks (Episode 19),Roku Midland Smart TV,US (United States),The Originals,Drama,Series
2023-03-08 12:14:00-05:00,0 days 00:36:05,The Originals: Season 2: Exquisite Corpse (Episode 17),Roku Midland Smart TV,US (United States),The Originals,Drama,Series
2023-03-07 23:09:00-05:00,0 days 00:41:09,The Originals: Season 2: They All Asked for You (Episode 15),Roku Midland Smart TV,US (United States),The Originals,Drama,Series
2023-03-07 22:28:00-05:00,0 days 00:41:18,"The Originals: Season 2: I Love You, Goodbye (Episode 14)",Roku Midland Smart TV,US (United States),The Originals,Drama,Series
2023-03-07 22:17:00-05:00,0 days 00:09:39,The Originals: Season 2: The Devil Is Damned (Episode 13),Roku Midland Smart TV,US (United States),The Originals,Drama,Series
2023-03-07 20:58:00-05:00,0 days 00:21:20,The Originals: Season 2: The Devil Is Damned (Episode 13),Apple iPhone 13 Pro Max,US (United States),The Originals,Drama,Series
2023-03-07 20:37:00-05:00,0 days 00:17:21,The Originals: Season 2: Sanctuary (Episode 12),Apple iPhone 13 Pro Max,US (United States),The Originals,Drama,Series
2023-03-07 17:40:00-05:00,0 days 00:03:48,The Originals: Season 2: Sanctuary (Episode 12),Apple iPhone 13 Pro Max,US (United States),The Originals,Drama,Series
2023-03-07 16:43:00-05:00,0 days 00:16:40,The Originals: Season 2: Sanctuary (Episode 12),Apple iPhone 13 Pro Max,US (United States),The Originals,Drama,Series
2023-03-07 16:13:00-05:00,0 days 00:30:01,The Originals: Season 2: Brotherhood of the Damned (Episode 11),Apple iPhone 13 Pro Max,US (United States),The Originals,Drama,Series
2023-03-07 15:42:00-05:00,0 days 00:11:01,The Originals: Season 2: Brotherhood of the Damned (Episode 11),Roku Midland Smart TV,US (United States),The Originals,Drama,Series
2023-03-07 14:58:00-05:00,0 days 00:41:02,The Originals: Season 2: Gonna Set Your Flag on Fire (Episode 10),Roku Midland Smart TV,US (United States),The Originals,Drama,Series
2023-03-07 14:15:00-05:00,0 days 00:41:13,The Originals: Season 2: The Map of Moments (Episode 9),Roku Midland Smart TV,US (United States),The Originals,Drama,Series
2023-03-07 13:33:00-05:00,0 days 00:41:13,The Originals: Season 2: The Brothers That Care Forgot (Episode 8),Roku Midland Smart TV,US (United States),The Originals,Drama,Series
2023-03-07 12:51:00-05:00,0 days 00:41:21,The Originals: Season 2: Chasing the Devil's Tail (Episode 7),Roku Midland Smart TV,US (United States),The Originals,Drama,Series
2023-03-07 12:07:00-05:00,0 days 00:40:57,The Originals: Season 2: Wheel Inside the Wheel (Episode 6),Roku Midland Smart TV,US (United States),The Originals,Drama,Series
2023-03-07 00:57:00-05:00,0 days 00:00:08,The Originals: Season 2: Wheel Inside the Wheel (Episode 6),Roku Midland Smart TV,US (United States),The Originals,Drama,Series
2023-03-07 00:15:00-05:00,0 days 00:39:40,The Originals: Season 2: Red Door (Episode 5),Roku Midland Smart TV,US (United States),The Originals,Drama,Series
2023-03-06 23:33:00-05:00,0 days 00:41:13,The Originals: Season 2: Live and Let Die (Episode 4),Roku Midland Smart TV,US (United States),The Originals,Drama,Series
2023-03-06 22:39:00-05:00,0 days 00:41:04,The Originals: Season 2: Every Mother's Son (Episode 3),Roku Midland Smart TV,US (United States),The Originals,Drama,Series
2023-03-06 21:58:00-05:00,0 days 00:41:12,The Originals: Season 2: Alive and Kicking (Episode 2),Roku Midland Smart TV,US (United States),The Originals,Drama,Series
2023-03-06 20:53:00-05:00,0 days 00:41:55,The Originals: Season 2: Rebirth (Episode 1),Roku Midland Smart TV,US (United States),The Originals,Drama,Series
2023-03-06 19:08:00-05:00,0 days 00:41:15,The Originals: Season 1: From a Cradle to a Grave (Episode 22),Roku Midland Smart TV,US (United States),The Originals,Drama,Series
2023-03-06 18:27:00-05:00,0 days 00:41:05,The Originals: Season 1: The Battle of New Orleans (Episode 21),Roku Midland Smart TV,US (United States),The Originals,Drama,Series
2023-03-06 17:45:00-05:00,0 days 00:41:15,The Originals: Season 1: A Closer Walk with Thee (Episode 20),Roku Midland Smart TV,US (United States),The Originals,Drama,Series
2023-03-06 17:02:00-05:00,0 days 00:41:09,The Originals: Season 1: An Unblinking Death (Episode 19),Roku Midland Smart TV,US (United States),The Originals,Drama,Series
2023-03-06 16:19:00-05:00,0 days 00:41:07,The Originals: Season 1: The Big Uneasy (Episode 18),Roku Midland Smart TV,US (United States),The Originals,Drama,Series
2023-03-06 15:37:00-05:00,0 days 00:41:03,The Originals: Season 1: Moon over Bourbon Street (Episode 17),Roku Midland Smart TV,US (United States),The Originals,Drama,Series
2023-03-06 14:30:00-05:00,0 days 00:41:18,The Originals: Season 1: Farewell to Storyville (Episode 16),Roku Midland Smart TV,US (United States),The Originals,Drama,Series
2023-03-06 13:49:00-05:00,0 days 00:41:16,The Originals: Season 1: Le Grand Guignol (Episode 15),Roku Midland Smart TV,US (United States),The Originals,Drama,Series
2023-03-06 13:07:00-05:00,0 days 00:41:21,The Originals: Season 1: Long Way Back from Hell (Episode 14),Roku Midland Smart TV,US (United States),The Originals,Drama,Series
2023-03-06 12:24:00-05:00,0 days 00:41:08,The Originals: Season 1: Crescent City (Episode 13),Roku Midland Smart TV,US (United States),The Originals,Drama,Series
2023-03-06 12:16:00-05:00,0 days 00:08:01,The Originals: Season 1: Dance Back from the Grave (Episode 12),Roku Midland Smart TV,US (United States),The Originals,Drama,Series
2023-03-06 09:56:00-05:00,0 days 00:31:55,The Originals: Season 1: Dance Back from the Grave (Episode 12),Apple iPhone 13 Pro Max,US (United States),The Originals,Drama,Series
2023-03-06 09:23:00-05:00,0 days 00:32:38,"The Originals: Season 1: Apr√®s Moi, Le D√©luge (Episode 11)",Apple iPhone 13 Pro Max,US (United States),The Originals,Drama,Series
2023-03-06 08:51:00-05:00,0 days 00:19:14,The Originals: Season 1: The Casket Girls (Episode 10),Apple iPhone 13 Pro Max,US (United States),The Originals,Drama,Series
2023-03-05 20:05:00-05:00,0 days 00:21:32,The Originals: Season 1: The Casket Girls (Episode 10),Roku Midland Smart TV,US (United States),The Originals,Drama,Series
2023-03-05 19:19:00-05:00,0 days 00:41:18,The Originals: Season 1: Reigning Pain in New Orleans (Episode 9),Roku Midland Smart TV,US (United States),The Originals,Drama,Series
2023-03-05 18:38:00-05:00,0 days 00:41:09,The Originals: Season 1: The River in Reverse (Episode 8),Roku Midland Smart TV,US (United States),The Originals,Drama,Series
2023-03-01 21:24:00-05:00,0 days 00:40:56,The Originals: Season 1: Bloodletting (Episode 7),Roku Midland Smart TV,US (United States),The Originals,Drama,Series
2023-03-01 20:43:00-05:00,0 days 00:41:16,The Originals: Season 1: Fruit of the Poisoned Tree (Episode 6),Roku Midland Smart TV,US (United States),The Originals,Drama,Series
2023-03-01 20:02:00-05:00,0 days 00:41:14,The Originals: Season 1: Sinners and Saints (Episode 5),Roku Midland Smart TV,US (United States),The Originals,Drama,Series
2023-03-01 19:20:00-05:00,0 days 00:41:10,The Originals: Season 1: Girl in New Orleans (Episode 4),Roku Midland Smart TV,US (United States),The Originals,Drama,Series
2023-03-01 18:39:00-05:00,0 days 00:41:16,The Originals: Season 1: Tangled Up in Blue (Episode 3),Roku Midland Smart TV,US (United States),The Originals,Drama,Series
2023-03-01 17:55:00-05:00,0 days 00:41:10,The Originals: Season 1: House of the Rising Son (Episode 2),Roku Midland Smart TV,US (United States),The Originals,Drama,Series
2023-03-01 17:08:00-05:00,0 days 00:40:56,The Originals: Season 1: Always and Forever (Episode 1),Roku Midland Smart TV,US (United States),The Originals,Drama,Series
2023-03-01 15:49:00-05:00,0 days 00:46:06,Partner Track: Season 1: Dawn Raid (Episode 10),Roku Midland Smart TV,US (United States),Partner Track,Drama,Netflix Series
2023-03-01 15:16:00-05:00,0 days 00:32:59,Partner Track: Season 1: Pro Forma (Episode 9),Roku Midland Smart TV,US (United States),Partner Track,Drama,Netflix Series
2023-03-01 14:34:00-05:00,0 days 00:10:20,Partner Track: Season 1: Pro Forma (Episode 9),Roku Midland Smart TV,US (United States),Partner Track,Drama,Netflix Series
2023-03-01 13:27:00-05:00,0 days 00:41:05,Partner Track: Season 1: Consequential Damages (Episode 8),Roku Midland Smart TV,US (United States),Partner Track,Drama,Netflix Series
2023-03-01 12:30:00-05:00,0 days 00:42:10,Partner Track: Season 1: Talking Points (Episode 7),Roku Midland Smart TV,US (United States),Partner Track,Drama,Netflix Series
2023-03-01 11:50:00-05:00,0 days 00:39:44,Partner Track: Season 1: Client Relations (Episode 6),Roku Midland Smart TV,US (United States),Partner Track,Drama,Netflix Series
2023-03-01 11:09:00-05:00,0 days 00:41:52,Partner Track: Season 1: Out of Office (Episode 5),Roku Midland Smart TV,US (United States),Partner Track,Drama,Netflix Series
2023-03-01 10:25:00-05:00,0 days 00:43:23,Partner Track: Season 1: Due Diligence (Episode 4),Roku Midland Smart TV,US (United States),Partner Track,Drama,Netflix Series
2023-03-01 09:43:00-05:00,0 days 00:42:00,Partner Track: Season 1: Change of Venue (Episode 3),Roku Midland Smart TV,US (United States),Partner Track,Drama,Netflix Series
2023-03-01 09:38:00-05:00,0 days 00:04:17,Partner Track: Season 1: Meta-Strategy (Episode 2),Roku Midland Smart TV,US (United States),Partner Track,Drama,Netflix Series
2023-02-28 20:55:00-05:00,0 days 00:00:14,The Originals: Season 1: Always and Forever (Episode 1),Apple iPhone 13 Pro Max,US (United States),The Originals,Drama,Series
2023-02-28 16:42:00-05:00,0 days 00:00:14,The Originals: Season 1: Always and Forever (Episode 1),Apple iPhone 13 Pro Max,US (United States),The Originals,Drama,Series
2023-02-28 16:41:00-05:00,0 days 00:00:16,The Originals: Season 1: Always and Forever (Episode 1),Apple iPhone 13 Pro Max,US (United States),The Originals,Drama,Series
2023-02-28 16:38:00-05:00,0 days 00:00:14,The Originals: Season 1: Always and Forever (Episode 1),Apple iPhone 13 Pro Max,US (United States),The Originals,Drama,Series
2023-02-28 16:37:00-05:00,0 days 00:00:19,The Originals: Season 1: Always and Forever (Episode 1),Apple iPhone 13 Pro Max,US (United States),The Originals,Drama,Series
2023-02-28 16:37:00-05:00,0 days 00:00:16,The Originals: Season 1: Always and Forever (Episode 1),Apple iPhone 13 Pro Max,US (United States),The Originals,Drama,Series
2023-02-28 15:28:00-05:00,0 days 00:34:46,Partner Track: Season 1: Meta-Strategy (Episode 2),Roku Midland Smart TV,US (United States),Partner Track,Drama,Netflix Series
2023-02-28 14:42:00-05:00,0 days 00:44:28,Partner Track: Season 1: Material Adverse Change (Episode 1),Roku Midland Smart TV,US (United States),Partner Track,Drama,Netflix Series
2023-02-28 13:37:00-05:00,0 days 00:13:20,No Limit,Roku Midland Smart TV,US (United States),No Limit,Romance,Netflix Film
2023-02-28 00:02:00-05:00,0 days 01:04:03,Love in the Villa,Safari MAC (Cadmium),US (United States),Love in the Villa,Romance,Netflix Film
2023-02-27 22:16:00-05:00,0 days 01:43:47,Persuasion,Safari MAC (Cadmium),US (United States),Persuasion,Romance,Netflix Film
2023-02-27 20:36:00-05:00,0 days 01:34:59,Falling Inn Love,Safari MAC (Cadmium),US (United States),Falling Inn Love,Romance,Netflix Film
2023-02-27 19:17:00-05:00,0 days 01:16:31,"Hello, Goodbye, and Everything in Between",Safari MAC (Cadmium),US (United States),"Hello, Goodbye, and Everything in Between",Romance,Netflix Film
2023-02-27 17:30:00-05:00,0 days 01:36:34,A Perfect Pairing,Safari MAC (Cadmium),US (United States),A Perfect Pairing,Romance,Netflix Film
2023-02-27 15:27:00-05:00,0 days 01:42:13,Along for the Ride,Safari MAC (Cadmium),US (United States),Along for the Ride,Romance,Netflix Film
2023-02-27 13:30:00-05:00,0 days 01:49:47,Through My Window,Safari MAC (Cadmium),US (United States),Through My Window,Romance,Netflix Film
2023-02-27 11:34:00-05:00,0 days 01:48:50,Through My Window,Safari MAC (Cadmium),US (United States),Through My Window,Romance,Netflix Film
2023-02-21 10:36:00-05:00,0 days 00:46:30,Vikings: Valhalla: Season 2: The Reckoning (Episode 8),Roku Midland Smart TV,US (United States),Vikings,Period Piece,Netflix Series
2023-02-21 01:42:00-05:00,0 days 00:40:11,Vikings: Valhalla: Season 2: Pecheneg (Episode 7),Roku Midland Smart TV,US (United States),Vikings,Period Piece,Netflix Series
2023-02-21 00:53:00-05:00,0 days 00:48:33,Vikings: Valhalla: Season 2: Leap of Faith (Episode 6),Roku Midland Smart TV,US (United States),Vikings,Period Piece,Netflix Series
2023-02-20 23:54:00-05:00,0 days 00:45:19,Vikings: Valhalla: Season 2: Birth and Rebirth (Episode 5),Roku Midland Smart TV,US (United States),Vikings,Period Piece,Netflix Series
2023-02-20 23:13:00-05:00,0 days 00:40:41,Vikings: Valhalla: Season 2: The Thaw (Episode 4),Roku Midland Smart TV,US (United States),Vikings,Period Piece,Netflix Series
2023-02-20 22:31:00-05:00,0 days 00:41:46,Vikings: Valhalla: Season 2: Pieces of the Gods (Episode 3),Roku Midland Smart TV,US (United States),Vikings,Period Piece,Netflix Series
2023-02-20 21:43:00-05:00,0 days 00:45:48,Vikings: Valhalla: Season 2: Towers of Faith (Episode 2),Roku Midland Smart TV,US (United States),Vikings,Period Piece,Netflix Series
2023-02-20 20:52:00-05:00,0 days 00:51:10,Vikings: Valhalla: Season 2: The Web of Fate (Episode 1),Roku Midland Smart TV,US (United States),Vikings,Period Piece,Netflix Series
2023-02-20 20:35:00-05:00,0 days 00:14:34,Vikings: Valhalla: Season 1: The End of the Beginning (Episode 8),Roku Midland Smart TV,US (United States),Vikings,Period Piece,Netflix Series
2023-02-18 20:51:00-05:00,0 days 00:30:22,Vikings: Valhalla: Season 1: The End of the Beginning (Episode 8),Roku Midland Smart TV,US (United States),Vikings,Period Piece,Netflix Series
2023-02-15 23:39:00-05:00,0 days 00:41:58,New Amsterdam: Season 4: Unfinished Business (Episode 17),Roku Midland Smart TV,US (United States),New Amsterdam,Medical Drama,Series
2023-02-15 22:57:00-05:00,0 days 00:42:30,New Amsterdam: Season 4: All Night Long (Episode 16),Roku Midland Smart TV,US (United States),New Amsterdam,Medical Drama,Series
2023-02-15 21:57:00-05:00,0 days 00:42:28,New Amsterdam: Season 4: Two Doors (Episode 15),Roku Midland Smart TV,US (United States),New Amsterdam,Medical Drama,Series
2023-02-15 21:14:00-05:00,0 days 00:42:32,New Amsterdam: Season 4: ...Unto the Breach (Episode 14),Roku Midland Smart TV,US (United States),New Amsterdam,Medical Drama,Series
2023-02-15 20:30:00-05:00,0 days 00:42:28,New Amsterdam: Season 4: Family (Episode 13),Roku Midland Smart TV,US (United States),New Amsterdam,Medical Drama,Series
2023-02-15 19:47:00-05:00,0 days 00:42:19,New Amsterdam: Season 4: The Crossover (Episode 12),Roku Midland Smart TV,US (United States),New Amsterdam,Medical Drama,Series
2023-02-15 19:05:00-05:00,0 days 00:42:15,New Amsterdam: Season 4: Talkin' Bout a Revolution (Episode 11),Roku Midland Smart TV,US (United States),New Amsterdam,Medical Drama,Series
2023-02-15 17:19:00-05:00,0 days 00:41:53,New Amsterdam: Season 4: Death Is the Rule. Life Is the Exception (Episode 10),Roku Midland Smart TV,US (United States),New Amsterdam,Medical Drama,Series
2023-02-15 16:37:00-05:00,0 days 00:41:59,New Amsterdam: Season 4: In a Strange Land (Episode 9),Roku Midland Smart TV,US (United States),New Amsterdam,Medical Drama,Series
2023-02-15 15:50:00-05:00,0 days 00:42:29,New Amsterdam: Season 4: Paid in Full (Episode 8),Roku Midland Smart TV,US (United States),New Amsterdam,Medical Drama,Series
2023-02-15 15:04:00-05:00,0 days 00:41:53,New Amsterdam: Season 4: Harmony (Episode 7),Roku Midland Smart TV,US (United States),New Amsterdam,Medical Drama,Series
2023-02-15 14:19:00-05:00,0 days 00:42:26,New Amsterdam: Season 4: Laughter and Hope and a Sock in the Eye (Episode 6),Roku Midland Smart TV,US (United States),New Amsterdam,Medical Drama,Series
